"region_id","region","region_alias","province_id","province","city_id","city","barangay_id","barangay","population"
6,"Bicol Region","Region V",31,"Masbate",654,"Mobo",16867,"Balatucan",1770
6,"Bicol Region","Region V",31,"Masbate",654,"Mobo",16868,"Barag",354
6,"Bicol Region","Region V",31,"Masbate",654,"Mobo",16869,"Dacu",1647
6,"Bicol Region","Region V",31,"Masbate",654,"Mobo",16870,"Fabrica",721
6,"Bicol Region","Region V",31,"Masbate",654,"Mobo",16871,"Guintorelan",397
6,"Bicol Region","Region V",31,"Masbate",654,"Mobo",16872,"Holjogon",469
6,"Bicol Region","Region V",31,"Masbate",654,"Mobo",16873,"Lalaguna",1278
6,"Bicol Region","Region V",31,"Masbate",654,"Mobo",16874,"Lomocloc",636
6,"Bicol Region","Region V",31,"Masbate",654,"Mobo",16875,"Luyong Catungan",906
6,"Bicol Region","Region V",31,"Masbate",654,"Mobo",16876,"Mabuhay",529
6,"Bicol Region","Region V",31,"Masbate",654,"Mobo",16877,"Mandali",716
6,"Bicol Region","Region V",31,"Masbate",654,"Mobo",16878,"Mapuyo",400
6,"Bicol Region","Region V",31,"Masbate",654,"Mobo",16879,"Marintoc",2443
6,"Bicol Region","Region V",31,"Masbate",654,"Mobo",16880,"Nasunduan",1152
6,"Bicol Region","Region V",31,"Masbate",654,"Mobo",16881,"Pinamalatican",1106
6,"Bicol Region","Region V",31,"Masbate",654,"Mobo",16882,"Pinamarbuhan",3110
6,"Bicol Region","Region V",31,"Masbate",654,"Mobo",16883,"Poblacion Dist. I",1756
6,"Bicol Region","Region V",31,"Masbate",654,"Mobo",16884,"Poblacion Dist. II",2069
6,"Bicol Region","Region V",31,"Masbate",654,"Mobo",16885,"Polot",1043
6,"Bicol Region","Region V",31,"Masbate",654,"Mobo",16886,"Sambulawan",359
6,"Bicol Region","Region V",31,"Masbate",654,"Mobo",16887,"Santa Maria",370
6,"Bicol Region","Region V",31,"Masbate",654,"Mobo",16888,"Sawmill",955
6,"Bicol Region","Region V",31,"Masbate",654,"Mobo",16889,"Tabuc",2138
6,"Bicol Region","Region V",31,"Masbate",654,"Mobo",16890,"Tugawe",492
6,"Bicol Region","Region V",31,"Masbate",654,"Mobo",16891,"Tugbo",987
6,"Bicol Region","Region V",31,"Masbate",654,"Mobo",16892,"Umabay Exterior",2066
6,"Bicol Region","Region V",31,"Masbate",654,"Mobo",16893,"Umabay Interior",1510
6,"Bicol Region","Region V",31,"Masbate",655,"Monreal",16894,"Cantorna",1466
6,"Bicol Region","Region V",31,"Masbate",655,"Monreal",16895,"Famosa",1027
6,"Bicol Region","Region V",31,"Masbate",655,"Monreal",16896,"Macarthur",3297
6,"Bicol Region","Region V",31,"Masbate",655,"Monreal",16897,"Maglambong",1693
6,"Bicol Region","Region V",31,"Masbate",655,"Monreal",16898,"Morocborocan",1671
6,"Bicol Region","Region V",31,"Masbate",655,"Monreal",16899,"Poblacion",5924
6,"Bicol Region","Region V",31,"Masbate",655,"Monreal",16900,"Guinhadap",2524
6,"Bicol Region","Region V",31,"Masbate",655,"Monreal",16901,"Real",2942
6,"Bicol Region","Region V",31,"Masbate",655,"Monreal",16902,"Rizal",1843
6,"Bicol Region","Region V",31,"Masbate",655,"Monreal",16903,"Santo Ni_o",1229
6,"Bicol Region","Region V",31,"Masbate",655,"Monreal",16904,"Togoron",1750
6,"Bicol Region","Region V",31,"Masbate",656,"Palanas",16905,"Antipolo",587
6,"Bicol Region","Region V",31,"Masbate",656,"Palanas",16906,"Banco",704
6,"Bicol Region","Region V",31,"Masbate",656,"Palanas",16907,"Biga-a",626
6,"Bicol Region","Region V",31,"Masbate",656,"Palanas",16908,"Bontod",1145
6,"Bicol Region","Region V",31,"Masbate",656,"Palanas",16909,"Buenasuerte",511
6,"Bicol Region","Region V",31,"Masbate",656,"Palanas",16910,"Intusan",680
6,"Bicol Region","Region V",31,"Masbate",656,"Palanas",16911,"Jose A. Abenir Sr. (Libtong)",623
6,"Bicol Region","Region V",31,"Masbate",656,"Palanas",16912,"Maanahao",729
6,"Bicol Region","Region V",31,"Masbate",656,"Palanas",16913,"Mabini",727
6,"Bicol Region","Region V",31,"Masbate",656,"Palanas",16914,"Malibas",1238
6,"Bicol Region","Region V",31,"Masbate",656,"Palanas",16915,"Maravilla",2086
6,"Bicol Region","Region V",31,"Masbate",656,"Palanas",16916,"Matugnao",653
6,"Bicol Region","Region V",31,"Masbate",656,"Palanas",16917,"Miabas",1283
6,"Bicol Region","Region V",31,"Masbate",656,"Palanas",16918,"Nabangig",2997
6,"Bicol Region","Region V",31,"Masbate",656,"Palanas",16919,"Nipa",1638
6,"Bicol Region","Region V",31,"Masbate",656,"Palanas",16920,"Parina",539
6,"Bicol Region","Region V",31,"Masbate",656,"Palanas",16921,"Pi_a",812
6,"Bicol Region","Region V",31,"Masbate",656,"Palanas",16922,"Poblacion",2554
6,"Bicol Region","Region V",31,"Masbate",656,"Palanas",16923,"Salvacion",1072
6,"Bicol Region","Region V",31,"Masbate",656,"Palanas",16924,"San Antonio",425
6,"Bicol Region","Region V",31,"Masbate",656,"Palanas",16925,"San Carlos",894
6,"Bicol Region","Region V",31,"Masbate",656,"Palanas",16926,"San Isidro",574
6,"Bicol Region","Region V",31,"Masbate",656,"Palanas",16927,"Santa Cruz",1992
6,"Bicol Region","Region V",31,"Masbate",656,"Palanas",16928,"Malatawan",412
6,"Bicol Region","Region V",31,"Masbate",657,"Pio V. Corpuz",16929,"Alegria",1467
6,"Bicol Region","Region V",31,"Masbate",657,"Pio V. Corpuz",16930,"Buenasuerte",1327
6,"Bicol Region","Region V",31,"Masbate",657,"Pio V. Corpuz",16931,"Bugang",715
6,"Bicol Region","Region V",31,"Masbate",657,"Pio V. Corpuz",16932,"Bugtong",926
6,"Bicol Region","Region V",31,"Masbate",657,"Pio V. Corpuz",16933,"Bunducan",1238
6,"Bicol Region","Region V",31,"Masbate",657,"Pio V. Corpuz",16934,"Cabangrayan",1496
6,"Bicol Region","Region V",31,"Masbate",657,"Pio V. Corpuz",16935,"Calongongan",1016
6,"Bicol Region","Region V",31,"Masbate",657,"Pio V. Corpuz",16936,"Casabangan",1218
6,"Bicol Region","Region V",31,"Masbate",657,"Pio V. Corpuz",16937,"Guindawahan",1896
6,"Bicol Region","Region V",31,"Masbate",657,"Pio V. Corpuz",16938,"Labigan",853
6,"Bicol Region","Region V",31,"Masbate",657,"Pio V. Corpuz",16939,"Lampuyang",813
6,"Bicol Region","Region V",31,"Masbate",657,"Pio V. Corpuz",16940,"Mabuhay",576
6,"Bicol Region","Region V",31,"Masbate",657,"Pio V. Corpuz",16941,"Palho",1107
6,"Bicol Region","Region V",31,"Masbate",657,"Pio V. Corpuz",16942,"Poblacion",3164
6,"Bicol Region","Region V",31,"Masbate",657,"Pio V. Corpuz",16943,"Salvacion",1427
6,"Bicol Region","Region V",31,"Masbate",657,"Pio V. Corpuz",16944,"Tanque",1670
6,"Bicol Region","Region V",31,"Masbate",657,"Pio V. Corpuz",16945,"Tubigan",1046
6,"Bicol Region","Region V",31,"Masbate",657,"Pio V. Corpuz",16946,"Tubog",1337
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16947,"Aguada",1421
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16948,"Ban-Ao",899
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16949,"Burabod",1025
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16950,"Cabangcalan",1264
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16951,"Calumpang",1091
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16952,"Camayabsan",1720
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16953,"Daanlungsod",2299
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16954,"Dangpanan",874
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16955,"Daraga",2743
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16956,"Guin-Awayan",2000
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16957,"Guinhan-Ayan",740
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16958,"Katipunan",3590
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16959,"Libas",890
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16960,"Locso-An",1201
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16961,"Luna",2486
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16962,"Mahayag",1292
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16963,"Mahayahay",1383
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16964,"Manlut-Od",1473
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16965,"Matagantang",1655
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16966,"Naboctot",1230
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16967,"Nagarao",777
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16968,"Nainday",2091
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16969,"Naocondiot",1237
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16970,"Pasiagon",3103
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16971,"Pili",760
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16972,"Poblacion",2579
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16973,"Puro",1403
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16974,"Quibrada",441
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16975,"San Marcos",1629
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16976,"Santa Cruz",1483
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16977,"Taboc",1509
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16978,"Tan-Awan",1691
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16979,"Taverna",517
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16980,"Tubod",669
6,"Bicol Region","Region V",31,"Masbate",658,"Placer",16981,"Villa Inocencio",4273
6,"Bicol Region","Region V",31,"Masbate",659,"San Fernando",16982,"Altavista",534
6,"Bicol Region","Region V",31,"Masbate",659,"San Fernando",16983,"Benitinan",680
6,"Bicol Region","Region V",31,"Masbate",659,"San Fernando",16984,"Buenasuerte",634
6,"Bicol Region","Region V",31,"Masbate",659,"San Fernando",16985,"Buenavista",640
6,"Bicol Region","Region V",31,"Masbate",659,"San Fernando",16986,"Buenos Aires",746
6,"Bicol Region","Region V",31,"Masbate",659,"San Fernando",16987,"Buyo",1078
6,"Bicol Region","Region V",31,"Masbate",659,"San Fernando",16988,"Ca_elas",670
6,"Bicol Region","Region V",31,"Masbate",659,"San Fernando",16989,"Corbada",504
6,"Bicol Region","Region V",31,"Masbate",659,"San Fernando",16990,"Daplian",796
6,"Bicol Region","Region V",31,"Masbate",659,"San Fernando",16991,"Del Rosario",642
6,"Bicol Region","Region V",31,"Masbate",659,"San Fernando",16992,"Ipil",491
6,"Bicol Region","Region V",31,"Masbate",659,"San Fernando",16993,"Lahong",350
6,"Bicol Region","Region V",31,"Masbate",659,"San Fernando",16994,"Lumbia",383
6,"Bicol Region","Region V",31,"Masbate",659,"San Fernando",16995,"Magkaipit",233
6,"Bicol Region","Region V",31,"Masbate",659,"San Fernando",16996,"Minio",738
6,"Bicol Region","Region V",31,"Masbate",659,"San Fernando",16997,"Pinamoghaan",522
6,"Bicol Region","Region V",31,"Masbate",659,"San Fernando",16998,"Baybaydagat Pob. (District 1)",2050
6,"Bicol Region","Region V",31,"Masbate",659,"San Fernando",16999,"Silangan Pob. (District 2)",1819
6,"Bicol Region","Region V",31,"Masbate",659,"San Fernando",17000,"Magsasaka Pob. (District 3)",1292
6,"Bicol Region","Region V",31,"Masbate",659,"San Fernando",17001,"Bayanihan Pob. (District 4)",1665
6,"Bicol Region","Region V",31,"Masbate",659,"San Fernando",17002,"Progreso",907
6,"Bicol Region","Region V",31,"Masbate",659,"San Fernando",17003,"Resurreccion",1855
6,"Bicol Region","Region V",31,"Masbate",659,"San Fernando",17004,"Salvacion",236
6,"Bicol Region","Region V",31,"Masbate",659,"San Fernando",17005,"Sowa",511
6,"Bicol Region","Region V",31,"Masbate",659,"San Fernando",17006,"Talisay",731
6,"Bicol Region","Region V",31,"Masbate",659,"San Fernando",17007,"Valparaiso",602
6,"Bicol Region","Region V",31,"Masbate",660,"San Jacinto",17008,"Almi_e",529
6,"Bicol Region","Region V",31,"Masbate",660,"San Jacinto",17009,"Bagacay",628
6,"Bicol Region","Region V",31,"Masbate",660,"San Jacinto",17010,"Bagahanglad",2933
6,"Bicol Region","Region V",31,"Masbate",660,"San Jacinto",17011,"Bartolabac",1220
6,"Bicol Region","Region V",31,"Masbate",660,"San Jacinto",17012,"Burgos",1801
6,"Bicol Region","Region V",31,"Masbate",660,"San Jacinto",17013,"Calipat-An",1716
6,"Bicol Region","Region V",31,"Masbate",660,"San Jacinto",17014,"Danao",1525
6,"Bicol Region","Region V",31,"Masbate",660,"San Jacinto",17015,"Dorong-an Daplian",486
6,"Bicol Region","Region V",31,"Masbate",660,"San Jacinto",17016,"Interior",738
6,"Bicol Region","Region V",31,"Masbate",660,"San Jacinto",17017,"Jagna-an",1215
6,"Bicol Region","Region V",31,"Masbate",660,"San Jacinto",17018,"Luna",775
6,"Bicol Region","Region V",31,"Masbate",660,"San Jacinto",17019,"Mabini",1489
6,"Bicol Region","Region V",31,"Masbate",660,"San Jacinto",17020,"Pi_a",1028
6,"Bicol Region","Region V",31,"Masbate",660,"San Jacinto",17021,"District I (Pob.)",1045
6,"Bicol Region","Region V",31,"Masbate",660,"San Jacinto",17022,"District II (Pob.)",3354
6,"Bicol Region","Region V",31,"Masbate",660,"San Jacinto",17023,"District III (Pob.)",1878
6,"Bicol Region","Region V",31,"Masbate",660,"San Jacinto",17024,"District IV (Pob.)",1264
6,"Bicol Region","Region V",31,"Masbate",660,"San Jacinto",17025,"Roosevelt",854
6,"Bicol Region","Region V",31,"Masbate",660,"San Jacinto",17026,"San Isidro",529
6,"Bicol Region","Region V",31,"Masbate",660,"San Jacinto",17027,"Santa Rosa",1876
6,"Bicol Region","Region V",31,"Masbate",660,"San Jacinto",17028,"Washington",1091
6,"Bicol Region","Region V",31,"Masbate",661,"San Pascual",17029,"Boca Chica",2342
6,"Bicol Region","Region V",31,"Masbate",661,"San Pascual",17030,"Bolod (Pob.)",3229
6,"Bicol Region","Region V",31,"Masbate",661,"San Pascual",17031,"Busing",2034
6,"Bicol Region","Region V",31,"Masbate",661,"San Pascual",17032,"Dangcalan",1487
6,"Bicol Region","Region V",31,"Masbate",661,"San Pascual",17033,"Halabangbaybay",1284
6,"Bicol Region","Region V",31,"Masbate",661,"San Pascual",17034,"Iniwaran",2255
6,"Bicol Region","Region V",31,"Masbate",661,"San Pascual",17035,"Ki-Buaya (Rizal)",998
6,"Bicol Region","Region V",31,"Masbate",661,"San Pascual",17036,"Ki-Romero (Roxas)",1973
6,"Bicol Region","Region V",31,"Masbate",661,"San Pascual",17037,"Laurente",2439
6,"Bicol Region","Region V",31,"Masbate",661,"San Pascual",17038,"Mabini",2097
6,"Bicol Region","Region V",31,"Masbate",661,"San Pascual",17039,"Mabuhay",1478
6,"Bicol Region","Region V",31,"Masbate",661,"San Pascual",17040,"Mapanique",2174
6,"Bicol Region","Region V",31,"Masbate",661,"San Pascual",17041,"Nazareno",1244
6,"Bicol Region","Region V",31,"Masbate",661,"San Pascual",17042,"Pinamasingan",1979
6,"Bicol Region","Region V",31,"Masbate",661,"San Pascual",17043,"Quintina",1803
6,"Bicol Region","Region V",31,"Masbate",661,"San Pascual",17044,"San Jose",1477
6,"Bicol Region","Region V",31,"Masbate",661,"San Pascual",17045,"San Pedro",3267
6,"Bicol Region","Region V",31,"Masbate",661,"San Pascual",17046,"San Rafael",3325
6,"Bicol Region","Region V",31,"Masbate",661,"San Pascual",17047,"Santa Cruz",1911
6,"Bicol Region","Region V",31,"Masbate",661,"San Pascual",17048,"Terraplin (Pob.)",1283
6,"Bicol Region","Region V",31,"Masbate",661,"San Pascual",17049,"Cueva",2787
6,"Bicol Region","Region V",31,"Masbate",661,"San Pascual",17050,"Malaking Ilog",1887
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17051,"Arado",714
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17052,"Armenia",4303
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17053,"Aurora",1154
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17054,"Badling",843
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17055,"Bonifacio",1672
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17056,"Buenasuerte",1320
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17057,"Buenavista",3143
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17058,"Campana",1067
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17059,"Candelaria",1270
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17060,"Centro",877
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17061,"Crossing",1580
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17062,"Dapdap",2546
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17063,"Del Carmen",3539
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17064,"Del Rosario",726
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17065,"Libertad",1382
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17066,"Madao",990
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17067,"Mabini",1061
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17068,"Magsaysay",1357
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17069,"Marcella",2052
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17070,"Miaga",2566
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17071,"Mongahay",663
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17072,"Morocborocan",1548
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17073,"Mabuhay",967
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17074,"Paguihaman",1674
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17075,"Panicijan",1831
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17076,"Poblacion",1726
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17077,"Quezon",1582
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17078,"San Isidro",810
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17079,"San Jose",1084
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17080,"San Mateo",1181
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17081,"San Ramon",1886
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17082,"San Vicente",1070
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17083,"Santo Cristo",794
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17084,"Sawang",1397
6,"Bicol Region","Region V",31,"Masbate",662,"Uson",17085,"Simawa",1227
6,"Bicol Region","Region V",32,"Sorsogon",663,"Barcelona",17086,"Alegria",724
6,"Bicol Region","Region V",32,"Sorsogon",663,"Barcelona",17087,"Bagacay",466
6,"Bicol Region","Region V",32,"Sorsogon",663,"Barcelona",17088,"Bangate",828
6,"Bicol Region","Region V",32,"Sorsogon",663,"Barcelona",17089,"Bugtong",406
6,"Bicol Region","Region V",32,"Sorsogon",663,"Barcelona",17090,"Cagang",594
6,"Bicol Region","Region V",32,"Sorsogon",663,"Barcelona",17091,"Fabrica",868
6,"Bicol Region","Region V",32,"Sorsogon",663,"Barcelona",17092,"Jibong",524
6,"Bicol Region","Region V",32,"Sorsogon",663,"Barcelona",17093,"Lago",440
6,"Bicol Region","Region V",32,"Sorsogon",663,"Barcelona",17094,"Layog",771
6,"Bicol Region","Region V",32,"Sorsogon",663,"Barcelona",17095,"Luneta",822
6,"Bicol Region","Region V",32,"Sorsogon",663,"Barcelona",17096,"Macabari",1403
6,"Bicol Region","Region V",32,"Sorsogon",663,"Barcelona",17097,"Mapapac",860
6,"Bicol Region","Region V",32,"Sorsogon",663,"Barcelona",17098,"Olandia",996
6,"Bicol Region","Region V",32,"Sorsogon",663,"Barcelona",17099,"Paghaluban",902
6,"Bicol Region","Region V",32,"Sorsogon",663,"Barcelona",17100,"Poblacion Central",918
6,"Bicol Region","Region V",32,"Sorsogon",663,"Barcelona",17101,"Poblacion Norte",1517
6,"Bicol Region","Region V",32,"Sorsogon",663,"Barcelona",17102,"Poblacion Sur",1157
6,"Bicol Region","Region V",32,"Sorsogon",663,"Barcelona",17103,"Putiao",648
6,"Bicol Region","Region V",32,"Sorsogon",663,"Barcelona",17104,"San Antonio",1019
6,"Bicol Region","Region V",32,"Sorsogon",663,"Barcelona",17105,"San Isidro",516
6,"Bicol Region","Region V",32,"Sorsogon",663,"Barcelona",17106,"San Ramon",543
6,"Bicol Region","Region V",32,"Sorsogon",663,"Barcelona",17107,"San Vicente",688
6,"Bicol Region","Region V",32,"Sorsogon",663,"Barcelona",17108,"Santa Cruz",745
6,"Bicol Region","Region V",32,"Sorsogon",663,"Barcelona",17109,"Santa Lourdes",1111
6,"Bicol Region","Region V",32,"Sorsogon",663,"Barcelona",17110,"Tagdon",874
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17111,"A. Bonifacio",378
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17112,"Abad Santos",1007
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17113,"Aguinaldo",1000
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17114,"Antipolo",412
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17115,"Zone I Pob. (Bgy. 1- South Ilawod)",589
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17116,"Zone II Pob. (Bgy. 2- West Ilawod)",5738
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17117,"Zone III Pob. (Bgy. 3- East Ilawod)",662
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17118,"Zone IV Pob. (Bgy. 4- West Central)",1389
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17119,"Zone V Pob. (Bgy. 5-Lanipan)",1570
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17120,"Zone VI Pob. (Bgy. 6- Baybay)",1015
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17121,"Bical",704
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17122,"Beguin",1639
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17123,"Bonga",485
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17124,"Butag",2905
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17125,"Cadandanan",703
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17126,"Calomagon",1510
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17127,"Calpi",826
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17128,"Cocok-Cabitan",298
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17129,"Daganas",448
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17130,"Danao",1020
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17131,"Dolos",549
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17132,"E. Quirino",614
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17133,"Fabrica",2009
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17134,"Gate",1722
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17135,"Benigno S. Aquino (Imelda)",3140
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17136,"Inararan",1801
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17137,"J. Gerona",911
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17138,"Jamorawon",814
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17139,"Libertad",893
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17140,"Lajong",2821
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17141,"Magsaysay",1046
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17142,"Managanaga",2885
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17143,"Marinab",1276
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17144,"Nasuje",1106
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17145,"Montecalvario",1040
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17146,"N. Roque (Rizal)",1148
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17147,"Namo",1668
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17148,"Obrero",2613
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17149,"Osme_a",610
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17150,"Otavi",2969
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17151,"Padre Diaz",465
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17152,"Palale",582
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17153,"J.P. Laurel (Pon-od)",3387
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17154,"Quezon",2009
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17155,"R. Gerona",730
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17156,"Recto",379
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17157,"M. Roxas",954
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17158,"Sagrada",574
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17159,"San Francisco",2640
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17160,"San Isidro",2824
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17161,"San Juan Bag-o",1446
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17162,"San Juan Daan",977
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17163,"San Rafael",1603
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17164,"San Ramon",1366
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17165,"San Vicente",4768
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17166,"Santa Remedios",1244
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17167,"Santa Teresita",1078
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17168,"Sigad",844
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17169,"Somagongsong",1254
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17170,"G. Del Pilar (Tanga)",1517
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17171,"Taromata",1166
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17172,"Zone VII Pob. (Bgy. 7- Iraya)",4126
6,"Bicol Region","Region V",32,"Sorsogon",664,"Bulan",17173,"Zone VIII Pob. (Bgy. 8- Loyo)",2077
6,"Bicol Region","Region V",32,"Sorsogon",665,"Bulusan",17174,"Bagacay",813
6,"Bicol Region","Region V",32,"Sorsogon",665,"Bulusan",17175,"Central (Pob.)",329
6,"Bicol Region","Region V",32,"Sorsogon",665,"Bulusan",17176,"Cogon",338
6,"Bicol Region","Region V",32,"Sorsogon",665,"Bulusan",17177,"Dancalan",1427
6,"Bicol Region","Region V",32,"Sorsogon",665,"Bulusan",17178,"Dapdap (Pob.)",1295
